aa_id,name,slug,creator_name,creator_slug,intelligence_index,coding_index,math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input,price_1m_output,price_1m_blended,output_tokens_per_second,time_to_first_token_seconds,raw_data,source,has_benchmarks,data_source,id,display_name,input_cost_per_m,output_cost_per_m,api_provider,openrouter_id,hallucination_rate,hallucination_source,hallucination_note,factual_consistency_rate,hallucination_answer_rate,hallucination_source_url,vectara_model_name,math_500_source,math_500_source_url,reasoning_score,reasoning_score_benchmarks,reasoning_score_method,reasoning_score_zscore,reasoning_score_sd,reasoning_score_hdi_2.5,reasoning_score_hdi_97.5,humaneval_score,humaneval_source,mbpp_score,mbpp_source,humaneval_source_url,mbpp_source_url,ccs,ccs_sd,ccs_100,ccs_method,mixeval_score,mixeval_hard_score,arena_rank_overall,arena_rank_expert,arena_rank_hard,arena_rank_coding,arena_rank_math,arena_rank_creative,arena_rank_instruction,arena_rank_longer,cfs,cfs_sd,cfs_100,cfs_method,css,css_sd,css_100,css_method,general_quality,general_quality_source,summedits_score,summedits_ci_lower,summedits_ci_upper,summedits_num_domains,crs,crs_sd,crs_100,crs_method,tau2,terminalbench_hard,swebench_verified,swebench_score_type,swebench_source,swebench_source_url,swebench_notes,cae,cae_sd,cae_100,cae_method,original_name,swebench_lite,refusal_rate,measured_ttft_seconds,context_length,context_window_k,archetype,arena_elo,openlm_organization,openlm_license,api_model_id,summedits_billsum,summedits_ectsum,summedits_news,summedits_podcast,summedits_qmsumm,summedits_sales_call,summedits_sales_email,summedits_samsum,summedits_scitldr,summedits_shakespeare,ifbench,aime_25,lcr,organization,license,arena_rank,ranking_date,math_500_note,bbh_score,gpqa_score_hf,mmlu_pro_score_hf,math_lvl5_score,arena_elo_text,quality_score,terminalbench_hard_imputed,lcr_imputed,ifbench_imputed
976cc8ad-7904-4056-83c5-960181f47d5f,Llama 3.3 Instruct 70B,llama-3-3-instruct-70b,Meta,meta,27.9,19.2,7.7,0.713,0.498,0.04,0.288,0.26,0.773,0.3,0.54,0.71,0.62,97.722,0.516,"{'id': '976cc8ad-7904-4056-83c5-960181f47d5f', 'name': 'Llama 3.3 Instruct 70B', 'slug': 'llama-3-3-instruct-70b', 'release_date': '2024-12-06', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 27.9, 'artificial_analysis_coding_index': 19.2, 'artificial_analysis_math_index': 7.7, 'mmlu_pro': 0.713, 'gpqa': 0.498, 'hle': 0.04, 'livecodebench': 0.288, 'scicode': 0.26, 'math_500': 0.773, 'aime': 0.3, 'aime_25': 0.077, 'ifbench': 0.471, 'lcr': 0.15, 'terminalbench_hard': 0.028, 'tau2': 0.266}, 'pricing': {'price_1m_blended_3_to_1': 0.62, 'price_1m_input_tokens': 0.54, 'price_1m_output_tokens': 0.71}, 'median_output_tokens_per_second': 97.722, 'median_time_to_first_token_seconds': 0.516, 'median_time_to_first_answer_token': 0.516}",artificial_analysis_api,True,artificial_analysis,976cc8ad-7904-4056-83c5-960181f47d5f,Llama 3.3 Instruct 70B,0.54,0.71,,meta-llama/llama-3.3-70b-instruct,4.1,vectara_leaderboard,,95.9,99.5,,meta-llama/Llama-3.3-70B-Instruct-Turbo,artificial_analysis,https://artificialanalysis.ai,27.76,0,bayesian_latent_factor,-0.495,0.203,15.07,38.43,88.4,Meta Llama 3.3,82.1,Meta Llama 3.3,https://ai.meta.com/blog/llama-3-3/,https://ai.meta.com/blog/llama-3-3/,-0.387,0.159,37.2,bayesian,67.0,60.0,132.0,132.0,137.0,144.0,128.0,132.0,144.0,148.0,-0.141,0.234,60.9,bayesian,0.215,0.834,86.0,bayesian,17.0,combined,80.93,75.06,86.81,10,-0.628,0.212,30.1,bayesian,0.266,0.028,32.4,agentless,Community benchmarks,https://www.swebench.com/,Improved from 3.1,-0.615,0.282,16.1,bayesian,,26.0,0.5,0.565,131072.0,131.0,Frontier (Complex Reasoning),1067.0,Meta,Llama 3,,70.82420591456736,95.00918554807103,83.38115734098518,88.0368906455863,77.83699059561128,85.11029411764706,69.10162002945508,76.15582191780823,76.51888341543514,87.33333333333333,0.471,0.077,0.15,Meta,Llama 3.2,248.0,2025-12-02,,56.561410788022194,10.514541387024611,48.12906323877069,48.338368580060425,,,False,False,False
9ca71ac4-41c8-42c0-87dd-5704a9e5b94d,Llama 3.2 Instruct 90B (Vision),llama-3-2-instruct-90b-vision,Meta,meta,18.9,,,0.671,0.432,0.049,0.214,0.24,0.629,0.05,0.72,0.72,0.72,36.01,0.348,"{'id': '9ca71ac4-41c8-42c0-87dd-5704a9e5b94d', 'name': 'Llama 3.2 Instruct 90B (Vision)', 'slug': 'llama-3-2-instruct-90b-vision', 'release_date': '2024-09-25', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 18.9, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.671, 'gpqa': 0.432, 'hle': 0.049, 'livecodebench': 0.214, 'scicode': 0.24, 'math_500': 0.629, 'aime': 0.05, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.72, 'price_1m_input_tokens': 0.72, 'price_1m_output_tokens': 0.72}, 'median_output_tokens_per_second': 36.01, 'median_time_to_first_token_seconds': 0.348, 'median_time_to_first_answer_token': 0.348}",artificial_analysis_api,True,artificial_analysis,9ca71ac4-41c8-42c0-87dd-5704a9e5b94d,Llama 3.2 Instruct 90B (Vision),0.72,0.72,,meta-llama/llama-3.2-90b-vision-instruct,4.3,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3.2-90B-Vision-Instruct),95.7,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3.2-90B-Vision-Instruct,artificial_analysis,https://artificialanalysis.ai,15.89,0,bayesian_latent_factor,-0.902,0.238,2.13,29.62,,,,,,,-0.843,0.168,25.7,bayesian,65.0,61.0,,,,,,,,,-0.438,0.256,53.7,bayesian,0.23,0.827,86.8,bayesian,16.46,predicted,80.88,75.43,86.33,10,-1.01,0.252,19.3,bayesian,,0.013513982468477154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28044545763621753,,0.2496338441253143,,,,,,28.2263760762505,5.369127516778524,30.37086288416076,8.761329305135952,,,True,True,True
9dba61f5-78ee-4190-8d1d-8e7063ffd386,Qwen3 8B (Reasoning),qwen3-8b-instruct-reasoning,Alibaba,alibaba,28.3,21.8,19.0,0.743,0.589,0.042,0.406,0.226,0.904,0.747,0.18,2.1,0.66,84.975,0.997,"{'id': '9dba61f5-78ee-4190-8d1d-8e7063ffd386', 'name': 'Qwen3 8B (Reasoning)', 'slug': 'qwen3-8b-instruct-reasoning', 'release_date': '2025-04-28', 'model_creator': {'id': 'd874d370-74d3-4fa0-ba00-5272f92f946b', 'name': 'Alibaba', 'slug': 'alibaba'}, 'evaluations': {'artificial_analysis_intelligence_index': 28.3, 'artificial_analysis_coding_index': 21.8, 'artificial_analysis_math_index': 19, 'mmlu_pro': 0.743, 'gpqa': 0.589, 'hle': 0.042, 'livecodebench': 0.406, 'scicode': 0.226, 'math_500': 0.904, 'aime': 0.747, 'aime_25': 0.19, 'ifbench': 0.335, 'lcr': 0, 'terminalbench_hard': 0.021, 'tau2': 0.278}, 'pricing': {'price_1m_blended_3_to_1': 0.66, 'price_1m_input_tokens': 0.18, 'price_1m_output_tokens': 2.1}, 'median_output_tokens_per_second': 84.975, 'median_time_to_first_token_seconds': 0.997, 'median_time_to_first_answer_token': 24.534}",artificial_analysis_api,True,artificial_analysis,9dba61f5-78ee-4190-8d1d-8e7063ffd386,Qwen3 8B (Reasoning),0.18,2.1,together,qwen/qwen3-8b,4.8,vectara_leaderboard,,95.2,99.9,,qwen/qwen3-8b,artificial_analysis,https://artificialanalysis.ai,50.79,0,bayesian_latent_factor,0.295,0.251,36.47,65.07,79.3,Qwen3 Technical Report,76.4,Qwen3 Technical Report,https://qwenlm.github.io/blog/qwen3/,https://qwenlm.github.io/blog/qwen3/,-0.321,0.158,38.9,bayesian,67.9245283018868,47.05882352941176,,,,,,,,,0.174,0.194,68.7,bayesian,0.261,0.859,88.5,bayesian,27.57,predicted,82.32,70.92,93.73,4,0.096,0.254,50.7,bayesian,0.278,0.021,,,,,,-0.621,0.301,15.9,bayesian,,,0.1,0.5129,128000.0,128.0,Reasoning Specialist,1126.0,,,Qwen/Qwen2.5-7B-Instruct-Turbo,,,,,,,,,,,0.335,0.19,0.0,Alibaba,DBRX,203.0,2025-12-02,,,,,,,,False,False,False
9f7c7566-a704-49a2-a383-cb3181da33a4,GPT-4.1 mini,gpt-4-1-mini,OpenAI,openai,42.5,31.9,46.3,0.781,0.664,0.046,0.483,0.404,0.925,0.43,0.4,1.6,0.7,69.894,0.537,"{'id': '9f7c7566-a704-49a2-a383-cb3181da33a4', 'name': 'GPT-4.1 mini', 'slug': 'gpt-4-1-mini', 'release_date': '2025-04-14', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 42.5, 'artificial_analysis_coding_index': 31.9, 'artificial_analysis_math_index': 46.3, 'mmlu_pro': 0.781, 'gpqa': 0.664, 'hle': 0.046, 'livecodebench': 0.483, 'scicode': 0.404, 'math_500': 0.925, 'aime': 0.43, 'aime_25': 0.463, 'ifbench': 0.383, 'lcr': 0.423, 'terminalbench_hard': 0.071, 'tau2': 0.529}, 'pricing': {'price_1m_blended_3_to_1': 0.7, 'price_1m_input_tokens': 0.4, 'price_1m_output_tokens': 1.6}, 'median_output_tokens_per_second': 69.894, 'median_time_to_first_token_seconds': 0.537, 'median_time_to_first_answer_token': 0.537}",artificial_analysis_api,True,artificial_analysis,9f7c7566-a704-49a2-a383-cb3181da33a4,GPT-4.1 mini,0.4,1.6,openai,openai/gpt-4.1-mini,2.2,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (OpenAI GPT-4.1-mini),97.8,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,OpenAI GPT-4.1-mini,artificial_analysis,https://artificialanalysis.ai,48.51,0,bayesian_latent_factor,0.217,0.191,37.55,59.45,67.0,OpenAI GPT-4 Paper,80.1,OpenAI GPT-4 Paper,https://arxiv.org/abs/2303.08774,https://arxiv.org/abs/2303.08774,0.412,0.156,57.5,bayesian,62.0,49.0,70.0,73.0,67.0,60.0,93.0,74.0,69.0,68.0,0.478,0.186,76.1,bayesian,0.271,0.84,89.0,bayesian,51.1,combined,81.49,76.69,86.28,10,0.133,0.211,51.8,bayesian,0.529,0.071,33.2,agentless,SWE-bench original paper,https://arxiv.org/abs/2310.06770,Original evaluation,0.063,0.423,35.4,bayesian,,26.0,,,,,,,,,,,,,,,,,,,,0.383,0.463,0.423,,,,,,,,,,,,False,False,False
a6340098-d7ae-462d-b372-0a0a67fc44b4,Claude 4.5 Haiku (Reasoning),claude-4-5-haiku-reasoning,Anthropic,anthropic,54.6,43.4,83.7,0.76,0.672,0.097,0.615,0.433,0.73,0.73,1.0,5.0,2.0,57.435,1.065,"{'id': 'a6340098-d7ae-462d-b372-0a0a67fc44b4', 'name': 'Claude 4.5 Haiku (Reasoning)', 'slug': 'claude-4-5-haiku-reasoning', 'release_date': '2025-10-15', 'model_creator': {'id': 'f0aa413f-e8ae-4fcd-9c48-0e049f4f3128', 'name': 'Anthropic', 'slug': 'anthropic'}, 'evaluations': {'artificial_analysis_intelligence_index': 54.6, 'artificial_analysis_coding_index': 43.4, 'artificial_analysis_math_index': 83.7, 'mmlu_pro': 0.76, 'gpqa': 0.672, 'hle': 0.097, 'livecodebench': 0.615, 'scicode': 0.433, 'math_500': None, 'aime': None, 'aime_25': 0.837, 'ifbench': 0.543, 'lcr': 0.703, 'terminalbench_hard': 0.255, 'tau2': 0.547}, 'pricing': {'price_1m_blended_3_to_1': 2, 'price_1m_input_tokens': 1, 'price_1m_output_tokens': 5}, 'median_output_tokens_per_second': 57.435, 'median_time_to_first_token_seconds': 1.065, 'median_time_to_first_answer_token': 35.887}",artificial_analysis_api,True,artificial_analysis,a6340098-d7ae-462d-b372-0a0a67fc44b4,Claude 4.5 Haiku (Reasoning),1.0,5.0,anthropic,anthropic/claude-haiku-4.5,16.0,Voronoi 2025,Hallucination Rate,90.2,99.5,,,artificial_analysis_estimated,https://artificialanalysis.ai,71.25,0,bayesian_latent_factor,0.997,0.204,59.42,83.06,,,,,,,1.049,0.168,73.6,bayesian,65.0,52.0,49.0,27.0,31.0,15.0,68.0,49.0,29.0,24.0,0.425,0.195,74.8,bayesian,0.226,0.871,86.6,bayesian,65.19,combined,84.06,80.15,87.97,10,0.874,0.219,72.8,bayesian,0.547,0.255,,,,,,0.882,0.303,58.8,bayesian,,,0.5,1.3315,200000.0,200.0,Reasoning Specialist,1135.0,Anthropic,Proprietary,claude-haiku-4-5-20250514,79.1894852135816,84.52235150030619,86.69296987087517,87.31225296442689,82.1473354231975,91.78921568627452,79.38144329896907,73.77283105022832,86.02216748768473,89.76119402985074,0.543,0.837,0.703,Anthropic,Proprietary,200.0,2025-12-02,No official MATH-500 score published by Anthropic,,,,,,,False,False,False
a7564055-f8ba-4c4b-9e2d-060f61263645,Claude 4 Sonnet (Reasoning),claude-4-sonnet-thinking,Anthropic,anthropic,56.5,45.1,74.3,0.842,0.777,0.096,0.655,0.4,0.991,0.773,3.0,15.0,6.0,62.074,1.824,"{'id': 'a7564055-f8ba-4c4b-9e2d-060f61263645', 'name': 'Claude 4 Sonnet (Reasoning)', 'slug': 'claude-4-sonnet-thinking', 'release_date': '2025-05-22', 'model_creator': {'id': 'f0aa413f-e8ae-4fcd-9c48-0e049f4f3128', 'name': 'Anthropic', 'slug': 'anthropic'}, 'evaluations': {'artificial_analysis_intelligence_index': 56.5, 'artificial_analysis_coding_index': 45.1, 'artificial_analysis_math_index': 74.3, 'mmlu_pro': 0.842, 'gpqa': 0.777, 'hle': 0.096, 'livecodebench': 0.655, 'scicode': 0.4, 'math_500': 0.991, 'aime': 0.773, 'aime_25': 0.743, 'ifbench': 0.547, 'lcr': 0.647, 'terminalbench_hard': 0.298, 'tau2': 0.646}, 'pricing': {'price_1m_blended_3_to_1': 6, 'price_1m_input_tokens': 3, 'price_1m_output_tokens': 15}, 'median_output_tokens_per_second': 62.074, 'median_time_to_first_token_seconds': 1.824, 'median_time_to_first_answer_token': 34.043}",artificial_analysis_api,True,artificial_analysis,a7564055-f8ba-4c4b-9e2d-060f61263645,Claude 4 Sonnet (Reasoning),3.0,15.0,anthropic,anthropic/claude-sonnet-4,10.3,vectara_leaderboard,,89.7,98.6,,anthropic/claude-sonnet-4-20250514,artificial_analysis_estimated,https://artificialanalysis.ai,73.59,0,bayesian_latent_factor,1.077,0.201,61.63,84.64,93.8,Anthropic Claude 4,90.8,Anthropic Claude 4,https://www.anthropic.com/news/claude-4,https://www.anthropic.com/news/claude-4,1.14,0.173,75.9,bayesian,72.0,64.0,53.0,30.0,41.0,23.0,48.0,33.0,28.0,21.0,0.951,0.207,87.8,bayesian,0.19,0.851,84.6,bayesian,64.0,combined,81.73,75.06,88.4,10,0.973,0.214,75.7,bayesian,0.646,0.298,72.7,agent,Anthropic Claude 4 announcement,https://www.anthropic.com/news/claude-4,With agent tools,1.254,0.303,69.4,bayesian,,,,,,,,,,,claude-sonnet-4-20250514,81.20208105147864,85.22657685241886,88.52223816355811,89.48616600790513,73.00940438871473,87.42647058823529,64.02061855670102,78.56735159817352,74.67159277504105,95.17412935323384,0.547,0.743,0.647,,,,,No official MATH-500 score published by Anthropic,,,,,,,False,False,False
aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,llama-3-instruct-70b,Meta,meta,13.0,,,0.574,0.379,0.044,0.198,0.189,0.483,0.0,0.65,0.88,0.88,41.209,0.427,"{'id': 'aa83359a-d804-4f0b-b5bf-dc637711c26f', 'name': 'Llama 3 Instruct 70B', 'slug': 'llama-3-instruct-70b', 'release_date': '2024-04-18', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 13, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.574, 'gpqa': 0.379, 'hle': 0.044, 'livecodebench': 0.198, 'scicode': 0.189, 'math_500': 0.483, 'aime': 0, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.88, 'price_1m_input_tokens': 0.65, 'price_1m_output_tokens': 0.88}, 'median_output_tokens_per_second': 41.209, 'median_time_to_first_token_seconds': 0.427, 'median_time_to_first_answer_token': 0.427}",artificial_analysis_api,True,artificial_analysis,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,0.65,0.88,,meta-llama/llama-3-70b-instruct,4.1,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3-70B-Chat-hf),95.9,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3-70B-Chat-hf,artificial_analysis,https://artificialanalysis.ai,9.65,0,bayesian_latent_factor,-1.116,0.24,-4.14,23.24,81.7,Meta Llama 3,82.3,Meta Llama 3,https://github.com/meta-llama/llama3/blob/main/MODEL_CARD.md,https://github.com/meta-llama/llama3/blob/main/MODEL_CARD.md,-1.123,0.183,18.6,bayesian,68.0,65.0,,,,,,,,,-0.904,0.208,42.2,bayesian,0.147,0.853,82.3,bayesian,9.49,predicted,78.9,74.11,83.68,10,-1.242,0.258,12.7,bayesian,,0.0070076155437425874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2398086831356874,,0.13509972311467577,,,,,,48.709812647505885,4.921700223713646,46.74386820330969,18.580060422960727,,,True,True,True
abe9f0c7-f4f6-430d-ba42-f45afdd4841b,Command-R,command-r-03-2024,Cohere,cohere,1.0,,,0.338,0.284,0.048,0.048,0.062,0.164,0.007,0.5,1.5,0.75,0.0,0.0,"{'id': 'abe9f0c7-f4f6-430d-ba42-f45afdd4841b', 'name': ""Command-R (Mar '24)"", 'slug': 'command-r-03-2024', 'release_date': '2024-03-12', 'model_creator': {'id': '671d3708-c407-4b8f-b350-f728e4689d26', 'name': 'Cohere', 'slug': 'cohere'}, 'evaluations': {'artificial_analysis_intelligence_index': 1, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.338, 'gpqa': 0.284, 'hle': 0.048, 'livecodebench': 0.048, 'scicode': 0.062, 'math_500': 0.164, 'aime': 0.007, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.75, 'price_1m_input_tokens': 0.5, 'price_1m_output_tokens': 1.5}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,abe9f0c7-f4f6-430d-ba42-f45afdd4841b,Command-R (Mar '24),0.5,1.5,,cohere/command-r-08-2024,4.9,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Cohere Command-R),95.1,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Cohere Command-R,artificial_analysis,https://artificialanalysis.ai,4.02,0,bayesian_latent_factor,-1.309,0.251,-9.71,19.1,70.0,Cohere,72.0,Cohere,https://docs.cohere.com/docs/command-r-plus,https://docs.cohere.com/docs/command-r-plus,-1.802,0.21,1.4,bayesian,60.0,44.0,,,,,,,,,-1.938,0.349,16.8,bayesian,-0.005,0.874,74.0,bayesian,-4.68,predicted,75.87,69.89,81.84,10,-1.498,0.272,5.4,bayesian,,-0.05398957437564404,,,,,,,,,,Command-R (Mar '24),,,,,,,,,,,,,,,,,,,,,0.1571576163549482,,-0.14356061254007324,,,,,,,,,,,,True,True,True
adf9a85e-abc3-4f28-937b-db6655cc5238,Llama 4 Scout,llama-4-scout,Meta,meta,28.1,16.1,14.0,0.752,0.587,0.043,0.299,0.17,0.844,0.283,0.14,0.545,0.241,109.397,0.554,"{'id': 'adf9a85e-abc3-4f28-937b-db6655cc5238', 'name': 'Llama 4 Scout', 'slug': 'llama-4-scout', 'release_date': '2025-04-05', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 28.1, 'artificial_analysis_coding_index': 16.1, 'artificial_analysis_math_index': 14, 'mmlu_pro': 0.752, 'gpqa': 0.587, 'hle': 0.043, 'livecodebench': 0.299, 'scicode': 0.17, 'math_500': 0.844, 'aime': 0.283, 'aime_25': 0.14, 'ifbench': 0.395, 'lcr': 0.258, 'terminalbench_hard': 0.014, 'tau2': 0.155}, 'pricing': {'price_1m_blended_3_to_1': 0.241, 'price_1m_input_tokens': 0.14, 'price_1m_output_tokens': 0.545}, 'median_output_tokens_per_second': 109.397, 'median_time_to_first_token_seconds': 0.554, 'median_time_to_first_answer_token': 0.554}",artificial_analysis_api,True,artificial_analysis,adf9a85e-abc3-4f28-937b-db6655cc5238,Llama 4 Scout,0.14,0.545,,meta-llama/llama-4-scout,7.7,vectara_leaderboard,,92.3,99.0,,meta-llama/Llama-4-Scout-17B-16E-Instruct,artificial_analysis,https://artificialanalysis.ai,31.05,0,bayesian_latent_factor,-0.382,0.195,19.65,41.92,72.8,Meta Llama 4,70.5,Meta Llama 4,https://ai.meta.com/blog/llama-4/,https://ai.meta.com/blog/llama-4/,-0.427,0.164,36.2,bayesian,64.0,55.00000000000001,125.0,122.0,125.0,124.0,111.0,125.0,136.0,126.0,0.202,0.198,69.4,bayesian,0.006,0.854,74.6,bayesian,20.33,combined,76.16,71.39,80.93,10,-0.477,0.211,34.4,bayesian,0.155,0.014,,,,,,-0.888,0.267,8.3,bayesian,,,1.0,0.4807,327680.0,327.0,Frontier (Complex Reasoning),1073.0,,,,75.31489594742607,70.00918554807103,82.87900526064085,87.48353096179183,82.00626959247649,75.30637254901961,80.13254786450663,68.15068493150685,71.03858784893268,69.29353233830847,0.395,0.14,0.258,Meta,Llama 2,,,,,,,,,,False,False,False
b00ecd62-a53f-4aed-b833-3e9d6b0170ba,Qwen3 32B (Reasoning),qwen3-32b-instruct-reasoning,Alibaba,alibaba,38.7,30.9,73.0,0.798,0.668,0.083,0.546,0.354,0.961,0.807,0.7,8.4,2.625,98.159,1.077,"{'id': 'b00ecd62-a53f-4aed-b833-3e9d6b0170ba', 'name': 'Qwen3 32B (Reasoning)', 'slug': 'qwen3-32b-instruct-reasoning', 'release_date': '2025-04-28', 'model_creator': {'id': 'd874d370-74d3-4fa0-ba00-5272f92f946b', 'name': 'Alibaba', 'slug': 'alibaba'}, 'evaluations': {'artificial_analysis_intelligence_index': 38.7, 'artificial_analysis_coding_index': 30.9, 'artificial_analysis_math_index': 73, 'mmlu_pro': 0.798, 'gpqa': 0.668, 'hle': 0.083, 'livecodebench': 0.546, 'scicode': 0.354, 'math_500': 0.961, 'aime': 0.807, 'aime_25': 0.73, 'ifbench': 0.363, 'lcr': 0, 'terminalbench_hard': 0.028, 'tau2': 0.298}, 'pricing': {'price_1m_blended_3_to_1': 2.625, 'price_1m_input_tokens': 0.7, 'price_1m_output_tokens': 8.4}, 'median_output_tokens_per_second': 98.159, 'median_time_to_first_token_seconds': 1.077, 'median_time_to_first_answer_token': 21.452}",artificial_analysis_api,True,artificial_analysis,b00ecd62-a53f-4aed-b833-3e9d6b0170ba,Qwen3 32B (Reasoning),0.7,8.4,together,qwen/qwen3-32b,5.9,vectara_leaderboard,,94.1,99.9,,qwen/qwen3-32b,artificial_analysis,https://artificialanalysis.ai,72.19,0,bayesian_latent_factor,1.029,0.199,60.87,83.35,90.2,Qwen3 Technical Report,86.8,Qwen3 Technical Report,https://qwenlm.github.io/blog/qwen3/,https://qwenlm.github.io/blog/qwen3/,0.281,0.157,54.2,bayesian,74.66666666666667,53.42465753424658,102.0,61.0,94.0,81.0,49.0,108.0,101.0,93.0,0.551,0.189,77.9,bayesian,0.375,0.872,94.7,bayesian,34.82,combined,84.86,72.65,97.07,10,0.883,0.212,73.1,bayesian,0.298,0.028,,,,,,-0.557,0.298,17.7,bayesian,,,0.1,1.7795,40960.0,40.0,Reasoning Specialist,1127.0,Alibaba,Apache 2.0,Qwen/Qwen2.5-72B-Instruct-Turbo,93.75,100.0,75.0,83.33333333333333,100.0,100.0,77.77777777777779,68.75,50.0,100.0,0.363,0.73,0.0,Alibaba,Ai2 ImpACT,202.0,2025-12-02,,,,,,,,False,False,False
b4f7d7a4-869a-4ee7-b17a-4046cd1e79fd,Qwen2.5 Instruct 72B,qwen2-5-72b-instruct,Alibaba,alibaba,29.0,19.5,14.0,0.72,0.491,0.042,0.276,0.267,0.858,0.16,0.0,0.0,0.0,41.727,1.279,"{'id': 'b4f7d7a4-869a-4ee7-b17a-4046cd1e79fd', 'name': 'Qwen2.5 Instruct 72B', 'slug': 'qwen2-5-72b-instruct', 'release_date': '2024-09-19', 'model_creator': {'id': 'd874d370-74d3-4fa0-ba00-5272f92f946b', 'name': 'Alibaba', 'slug': 'alibaba'}, 'evaluations': {'artificial_analysis_intelligence_index': 29, 'artificial_analysis_coding_index': 19.5, 'artificial_analysis_math_index': 14, 'mmlu_pro': 0.72, 'gpqa': 0.491, 'hle': 0.042, 'livecodebench': 0.276, 'scicode': 0.267, 'math_500': 0.858, 'aime': 0.16, 'aime_25': 0.14, 'ifbench': 0.369, 'lcr': 0.203, 'terminalbench_hard': 0.043, 'tau2': 0.345}, 'pricing': {'price_1m_blended_3_to_1': 0, 'price_1m_input_tokens': 0, 'price_1m_output_tokens': 0}, 'median_output_tokens_per_second': 41.727, 'median_time_to_first_token_seconds': 1.279, 'median_time_to_first_answer_token': 1.279}",artificial_analysis_api,True,artificial_analysis,b4f7d7a4-869a-4ee7-b17a-4046cd1e79fd,Qwen2.5 Instruct 72B,0.0,0.0,together,qwen/qwen-2.5-72b-instruct,4.3,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Qwen2.5-72B-Instruct),95.7,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Qwen2.5-72B-Instruct,artificial_analysis,https://artificialanalysis.ai,24.72,0,bayesian_latent_factor,-0.599,0.194,14.29,36.21,86.4,Qwen2.5 Report,80.8,Qwen2.5 Report,https://arxiv.org/abs/2412.15115,https://arxiv.org/abs/2412.15115,-0.345,0.158,38.3,bayesian,70.96774193548387,57.99999999999999,,,,,,,,,-0.131,0.252,61.2,bayesian,0.301,0.852,90.7,bayesian,28.4,predicted,82.73,78.92,86.54,10,-0.69,0.209,28.4,bayesian,0.345,0.043,,,,,,-0.401,0.301,22.2,bayesian,,,,,,,,,,,,,,,,,,,,,,0.369,0.14,0.203,,,,,,35.81347328754777,16.666666666666664,51.39812352245864,25.075528700906347,,,False,False,False
